Year,Coroner_area,Region,Country,Country2,PM_NIQ_M,PM_NIQ_F,PM_NIQ_T,PM_IQ_M,PM_IQ_F,PM_IQ_T,PM_PIQ_M,PM_PIQ_F,PM_PIQ_T,PM_TDR_M,PM_TDR_F,PM_TDR_T,WPM_NIQ_M,WPM_NIQ_F,WPM_NIQ_T,WPM_IQ_M,WPM_IQ_F,WPM_IQ_T,WPM_PIQ_M,WPM_PIQ_F,WPM_PIQ_T,WPM_TDR_M,WPM_TDR_F,WPM_TDR_T,TDR_NIQ_M,TDR_NIQ_F,TDR_NIQ_T,TDR_IQ_M,TDR_IQ_F,TDR_IQ_T,TDR_PIQ_M,TDR_PIQ_F,TDR_PIQ_T,TDR_TDR_M,TDR_TDR_F,TDR_TDR_T,Transferred,Sex_unknown,PM_Standard,PM_NonStandard,PM_Hist,PM_Tox,Out_Eng,Elsewhere,Custody_prison,Custody_police,Custody_imm,Custody_MHA,Custody_probation,Custody_STC,Custody_SCH,Custody_ROTL,Custody_prison7,CUSTODY_DOLS,Custody_Total,KUL_M,KUL_F,KUL_T,KL_M,KL_F,KL_T,Suicide_M,Suicide_F,Suicide_T,Abor_M,Abor_F,Abor_T,Negl_M,Negl_F,Negl_T,D_Drugs_M,D_Drugs_F,D_Drugs_T,ND_Drugs_M,ND_Drugs_F,ND_Drugs_T,DRUGS_ALC_M,DRUGS_ALC_F,DRUGS_ALC_T,COLLISION_M,COLLISION_F,COLLISION_T,WAB_M,WAB_F,WAB_T,IND_M,IND_F,IND_T,DBMIS_M,DBMIS_F,DBMIS_T,Still_M,Still_F,Still_T,DBNC_M,DBNC_F,DBNC_T,Open_M,Open_F,Open_T,Dis_M,Dis_F,Dis_T,Unclass_M,Unclass_F,Unclass_T,Total_Verdicts_M,Total_Verdicts_F,Total_Verdicts_T,Age_0_1_years,Age_1_14_years,Age_15_24_years,Age_25_44_years,Age_45_64_years,Age_over65_years,Age_not_known,Murder_T,Manslaughter_T,Infanticide_T,RTA_T,Aid_suicide_T,Corp_Manslaughter_T,Other_Charges_T,Disaster_T,All_Charges_T,Inq_with_juries,Inq_without_juries,Inq_Total,Inq_held_HC,Inq_quashed_HC,Inq_Total_treasure_tr,TA96_Finds,TA96_Inq,TA96_Verdicts,Exhumations,Cases_NIQ_1_week_or_less,Cases_NIQ_up_to_1_month,Cases_NIQ_over_1_month,Cases_NIQ_certs_total,Cases_NIQ_no_certs_total,Cases_IQ_1_week_or_less,Cases_IQ_up_to_1_month,Cases_IQ_over_1_month,Cases_IQ_certs_total_EW,Cases_IQ_certs_total_AB,Cases_PIQ_1_week_or_less,Cases_PIQ_up_to_1_month,Cases_PIQ_over_1_month,Cases_PIQ_certs_total,Cases_PIQ_no_certs_total,Cases_1_month_or_less_EW,Cases_1_to_3_months_EW,Cases_3_to_6_months_EW,Cases_6_to_12_months_EW,Cases_over_12_months_EW,Cases_Total_EW,Cases_Total_AB,Cases_Total,Inq_op_6_months_or_less_EW,Inq_op_6_to_12_months_EW,Inq_op_1_to_2_years_EW,Inq_op_over_2_years_EW,Inq_op_Total_EW,Inq_op_6_months_or_less_AB,Inq_op_6_to_12_months_AB,Inq_op_1_to_2_years_AB,Inq_op_over_2_years_AB,Inq_op_Total_AB,Inq_op_Total,WPM_NIQ_TDR,WPM_TDR_TDR,TDR_NIQ_TDR,TDR_TDR_TDR,Grouped_Verdicts_M,Grouped_Verdicts_F,Grouped_Verdicts_T,Inq_op_6_months_or_less_T,Inq_op_6_to_12_months_T,Inq_op_1_to_2_years_T,Inq_op_over_2_years_T,PM_less_invasive,PM_less_invasive_only,PM_HO_forensic_pathologist,PM_defence_lawyer_request,Murder_Suspended_T,Manslaughter_Suspended_T,Infanticide_Suspended_T,RTA_Suspended_T,Aid_suicide_Suspended_T,Corp_Manslaughter_Suspended_T,Other_Charges_Suspended_T,Inquiry_Suspended_IA2005_T,General_Power_Suspended_T,All_Charges_Suspended_T
2000,Blackpool and the Fylde,North West,England,England and Wales,569,512,1081,102,39,141,0,0,0,671,551,1222,319,322,641,0,2,2,0,0,0,319,324,643,888,834,1722,102,41,143,0,0,0,990,875,1865,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,17,9,26,0,0,0,1,1,2,6,0,6,11,2,13,,,,,,,1,0,1,10,3,13,28,14,42,0,0,0,14,8,22,11,3,14,0,0,0,5,0,5,104,40,144,,,,,,,,1,0,0,2,0,,0,0,3,1,146,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,67,53,16,,146,,,,,,,,,,,,,,681,683,1762,1905,,,,,,,,,,,,,,,,,,,,,
2000,Boston and Spalding,East Midlands,England,England and Wales,141,90,231,30,16,46,0,0,0,171,106,277,271,250,521,0,0,0,0,0,0,271,250,521,412,340,752,30,16,46,0,0,0,442,356,798,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,17,7,24,0,0,0,0,1,1,2,1,3,0,0,0,0,0,0,25,10,35,,,,,,,,1,0,0,1,0,,0,0,2,0,37,37,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,5,,37,,,,,,,,,,,,,,526,526,757,803,,,,,,,,,,,,,,,,,,,,,
2000,"Bournemouth, Poole and Eastern Dorset",South West,England,England and Wales,433,362,795,102,42,144,0,0,0,535,404,939,550,733,1283,3,0,3,0,0,0,553,733,1286,983,1095,2078,105,42,147,0,0,0,1088,1137,2225,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,0,1,25,12,37,0,0,0,1,0,1,8,2,10,6,0,6,,,,,,,0,0,0,7,0,7,38,18,56,0,0,0,4,2,6,18,9,27,0,0,0,1,2,3,109,46,155,,,,,,,,0,0,0,0,0,,0,0,0,8,147,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,30,10,,151,,,,,,,,,,,,,,1371,1374,2166,2313,,,,,,,,,,,,,,,,,,,,,
2000,Bridgend and Glamorgan Valleys,Wales,Wales,England and Wales,563,432,995,304,67,371,0,0,0,867,499,1366,663,488,1151,4,1,5,0,0,0,667,489,1156,1226,920,2146,308,68,376,0,0,0,1534,988,2522,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,34,5,39,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,0,0,0,197,0,197,48,25,73,0,0,0,30,16,46,17,7,24,0,0,0,0,0,0,329,53,382,,,,,,,,1,2,0,1,0,,0,0,4,2,384,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,84,125,142,,386,,,,,,,,,,,,,,1152,1157,2147,2523,,,,,,,,,,,,,,,,,,,,,
2000,BRIGHTON AND HOVE,South East,England,England and Wales,366,326,692,137,45,182,0,0,0,503,371,874,256,277,533,2,0,2,0,0,0,258,277,535,622,603,1225,139,45,184,0,0,0,761,648,1409,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,23,5,28,0,0,0,0,1,1,17,3,20,13,1,14,,,,,,,0,0,0,4,0,4,47,22,69,0,0,0,5,1,6,12,2,14,0,0,0,0,1,1,121,36,157,,,,,,,,2,0,0,0,0,,0,0,2,1,158,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,122,17,1,,154,,,,,,,,,,,,,,583,585,1275,1459,,,,,,,,,,,,,,,,,,,,,
2000,BUCKINGHAMSHIRE,South East,England,England and Wales,318,300,618,127,54,181,0,0,0,445,354,799,308,328,636,3,2,5,0,0,0,311,330,641,626,628,1254,130,56,186,0,0,0,756,684,1440,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,7,0,7,53,20,73,0,0,0,3,8,11,9,10,19,0,0,0,0,0,0,88,40,128,,,,,,,,3,0,0,2,0,,0,0,5,7,126,133,0,0,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,75,20,,127,,,,,,,,,,,,,,701,706,1319,1505,,,,,,,,,,,,,,,,,,,,,
2000,Cardiff and Vale of Glamorgan,Wales,Wales,England and Wales,393,267,660,224,135,359,0,0,0,617,402,1019,399,433,832,1,2,3,0,0,0,400,435,835,792,700,1492,225,137,362,0,0,0,1017,837,1854,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,27,5,32,0,0,0,0,0,0,5,1,6,0,0,0,,,,,,,0,0,0,19,0,19,56,58,114,0,2,2,76,50,126,24,13,37,0,0,0,0,0,0,207,129,336,,,,,,,,2,1,0,1,0,,0,0,4,4,336,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,103,76,119,,337,,,,,,,,,,,,,,928,931,1588,1950,,,,,,,,,,,,,,,,,,,,,
2000,Carmarthenshire,Wales,Wales,England and Wales,238,167,405,119,37,156,0,0,0,357,204,561,116,152,268,0,0,0,0,0,0,116,152,268,354,319,673,119,37,156,0,0,0,473,356,829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,15,3,18,0,0,0,0,0,0,0,0,0,2,0,2,,,,,,,0,0,0,29,2,31,24,14,38,0,0,0,12,6,18,9,1,10,0,0,0,0,0,0,92,26,118,,,,,,,,0,0,0,0,0,,0,0,0,3,115,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,30,34,,116,,,,,,,,,,,,,,268,268,673,829,,,,,,,,,,,,,,,,,,,,,
2000,Central Hampshire,South East,England,England and Wales,267,218,485,127,39,166,0,0,0,394,257,651,120,181,301,1,0,1,0,0,0,121,181,302,387,399,786,128,39,167,0,0,0,515,438,953,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,18,7,25,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,0,0,0,21,3,24,39,9,48,0,0,0,30,8,38,11,4,15,0,0,0,0,0,0,121,31,152,,,,,,,,1,0,0,6,0,,0,0,7,6,153,159,0,0,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,92,11,,158,,,,,,,,,,,,,,325,326,810,977,,,,,,,,,,,,,,,,,,,,,
2000,Central North Wales,Wales,Wales,England and Wales,292,267,559,112,63,175,0,0,0,404,330,734,239,268,507,1,2,3,0,0,0,240,270,510,531,535,1066,113,65,178,0,0,0,644,600,1244,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,15,6,21,0,0,0,0,1,1,1,0,1,8,2,10,,,,,,,0,0,0,15,0,15,41,40,81,0,0,0,15,6,21,11,3,14,0,0,0,0,0,0,106,58,164,,,,,,,,0,0,0,0,0,,0,0,0,2,162,164,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,121,23,,171,,,,,,,,,,,,,,510,513,1069,1247,,,,,,,,,,,,,,,,,,,,,
2000,Ceredigion,Wales,Wales,England and Wales,104,72,176,17,13,30,0,0,0,121,85,206,10,13,23,0,0,0,0,0,0,10,13,23,114,85,199,17,13,30,0,0,0,131,98,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,8,5,13,0,0,0,0,1,1,3,1,4,0,0,0,0,0,0,13,7,20,,,,,,,,1,0,0,1,0,,0,0,2,3,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,6,,22,,,,,,,,,,,,,,23,23,199,229,,,,,,,,,,,,,,,,,,,,,
2000,Cheltenham and Cotswolds,South West,England,England and Wales,248,189,437,64,26,90,0,0,0,312,215,527,145,193,338,1,2,3,0,0,0,146,195,341,393,382,775,65,28,93,0,0,0,458,410,868,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,9,23,0,0,0,0,0,0,3,0,3,4,0,4,,,,,,,0,0,0,9,1,10,26,12,38,0,0,0,5,14,19,13,10,23,0,0,0,0,0,0,74,46,120,,,,,,,,0,0,0,1,0,,0,0,1,1,120,121,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,51,36,,115,,,,,,,,,,,,,,567,570,1004,1097,,,,,,,,,,,,,,,,,,,,,
2000,CHESHIRE,North West,England,England and Wales,985,897,1882,325,147,472,0,0,0,1310,1044,2354,833,1013,1846,5,3,8,0,0,0,838,1016,1854,1818,1910,3728,330,150,480,0,0,0,2148,2060,4208,5,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,3,4,0,0,0,52,19,71,0,0,0,0,0,0,4,0,4,9,1,10,,,,,,,0,0,0,30,0,30,102,65,167,0,0,0,42,30,72,32,11,43,0,0,0,1,0,1,273,129,402,,,,,,,,3,1,0,13,0,,3,0,20,2,420,422,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,162,210,,420,,,,,,,,,,,,,,1995,2003,3877,4357,,,,,,,,,,,,,,,,,,,,,
2000,City and County of Swansea,Wales,Wales,England and Wales,287,204,491,71,31,102,0,0,0,358,235,593,226,222,448,1,0,1,0,0,0,227,222,449,513,426,939,72,31,103,0,0,0,585,457,1042,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10,3,13,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,0,0,0,4,0,4,26,13,39,0,0,0,11,6,17,12,3,15,0,0,0,0,0,0,63,26,89,,,,,,,,2,1,0,3,0,,0,0,6,0,95,95,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,39,28,,94,,,,,,,,,,,,,,449,450,940,1043,,,,,,,,,,,,,,,,,,,,,
2000,City of London,London,England,England and Wales,35,13,48,15,5,20,0,0,0,50,18,68,34,36,70,4,0,4,0,0,0,38,36,74,69,49,118,19,5,24,0,0,0,88,54,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,3,0,3,11,6,17,0,0,0,3,1,4,2,0,2,0,0,0,0,0,0,20,7,27,,,,,,,,0,0,0,1,0,,1,0,2,10,19,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,71,75,119,143,,,,,,,,,,,,,,,,,,,,,
2000,Coventry,West Midlands,England,England and Wales,423,297,720,99,32,131,0,0,0,522,329,851,338,394,732,4,2,6,0,0,0,342,396,738,761,691,1452,103,34,137,0,0,0,864,725,1589,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,19,2,21,0,0,0,0,0,0,0,0,0,2,0,2,,,,,,,0,0,0,11,0,11,42,21,63,0,0,0,15,5,20,2,2,4,0,0,0,0,0,0,91,30,121,,,,,,,,1,3,0,0,0,,3,0,7,8,120,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,74,31,7,,125,,,,,,,,,,,,,,749,755,1469,1606,,,,,,,,,,,,,,,,,,,,,
2000,Darlington and South Durham,North East,England,England and Wales,443,344,787,71,24,95,0,0,0,514,368,882,61,73,134,0,0,0,0,0,0,61,73,134,504,417,921,71,24,95,0,0,0,575,441,1016,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,13,0,13,13,7,20,0,0,0,2,2,4,1,1,2,0,0,0,0,0,0,40,10,50,,,,,,,,0,1,0,0,0,,0,0,1,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,5,6,,50,,,,,,,,,,,,,,211,211,998,1093,,,,,,,,,,,,,,,,,,,,,
2000,Derby and South Derbyshire,East Midlands,England,England and Wales,549,497,1046,195,67,262,0,0,0,744,564,1308,139,162,301,1,0,1,0,0,0,140,162,302,688,659,1347,196,67,263,0,0,0,884,726,1610,3,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,32,9,41,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,38,1,39,69,40,109,0,0,0,25,6,31,12,3,15,0,0,0,0,1,1,177,60,237,,,,,,,,0,0,0,1,0,,0,0,1,3,235,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,127,74,23,,232,,,,,,,,,,,,,,1082,1083,2128,2391,,,,,,,,,,,,,,,,,,,,,
2000,Dereham,Eastern,England,England and Wales,80,71,151,25,16,41,0,0,0,105,87,192,16,22,38,0,1,1,0,0,0,16,23,39,96,93,189,25,17,42,0,0,0,121,110,231,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1,14,9,23,0,0,0,1,6,7,1,0,1,0,0,0,0,0,0,25,17,42,,,,,,,,0,0,0,0,0,,0,0,0,4,38,42,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,16,3,,41,,,,,,,,,,,,,,70,71,221,263,,,,,,,,,,,,,,,,,,,,,
2000,Diss,Eastern,England,England and Wales,62,51,113,20,4,24,0,0,0,82,55,137,6,7,13,0,0,0,0,0,0,6,7,13,68,58,126,20,4,24,0,0,0,88,62,150,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1,7,4,11,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,4,22,,,,,,,,0,0,0,1,0,,1,0,2,0,24,24,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,1,,24,,,,,,,,,,,,,,41,41,154,178,,,,,,,,,,,,,,,,,,,,,
2000,Dudley,West Midlands,England,England and Wales,287,217,504,53,23,76,0,0,0,340,240,580,421,428,849,4,10,14,0,0,0,425,438,863,708,645,1353,57,33,90,0,0,0,765,678,1443,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,1,1,2,,,,,,,0,0,0,7,0,7,16,14,30,0,0,0,4,1,5,8,4,12,0,0,0,0,0,0,48,28,76,,,,,,,,3,0,0,0,0,,0,0,3,1,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,15,16,,75,,,,,,,,,,,,,,862,876,1366,1456,,,,,,,,,,,,,,,,,,,,,
2000,East Berkshire,London,England,England and Wales,357,316,673,100,34,134,0,0,0,457,350,807,191,260,451,0,0,0,0,0,0,191,260,451,548,576,1124,100,34,134,0,0,0,648,610,1258,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,24,6,30,0,0,0,0,0,0,2,0,2,0,0,0,,,,,,,0,0,0,6,0,6,33,8,41,0,0,0,28,5,33,10,9,19,0,0,0,0,0,0,104,28,132,,,,,,,,3,0,0,3,0,,0,0,6,15,123,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,96,27,2,,136,,,,,,,,,,,,,,452,452,1125,1259,,,,,,,,,,,,,,,,,,,,,
2000,East Cornwall,South West,England,England and Wales,320,279,599,66,29,95,0,0,0,386,308,694,67,67,134,1,0,1,0,0,0,68,67,135,387,346,733,67,29,96,0,0,0,454,375,829,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,4,5,0,0,0,18,4,22,0,0,0,0,0,0,1,0,1,2,0,2,,,,,,,0,0,0,4,0,4,23,11,34,0,0,0,5,7,12,4,1,5,0,0,0,0,0,0,58,27,85,,,,,,,,2,0,0,1,0,,2,0,5,2,88,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,46,15,,87,,,,,,,,,,,,,,140,141,739,835,,,,,,,,,,,,,,,,,,,,,
2000,East Kent,South East,England,England and Wales,374,328,702,154,69,223,0,0,0,528,397,925,308,366,674,0,0,0,0,0,0,308,366,674,682,694,1376,154,69,223,0,0,0,836,763,1599,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,17,3,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,16,3,19,45,40,85,0,0,0,12,13,25,6,5,11,0,0,0,0,0,0,97,64,161,,,,,,,,2,59,0,1,0,,0,0,62,2,221,223,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,32,9,,219,,,,,,,,,,,,,,696,696,1398,1621,,,,,,,,,,,,,,,,,,,,,
2000,East Lancashire,North West,England,England and Wales,293,300,593,81,26,107,0,0,0,374,326,700,40,33,73,0,0,0,0,0,0,40,33,73,333,333,666,81,26,107,0,0,0,414,359,773,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,18,1,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,5,1,6,35,16,51,0,0,0,6,6,12,11,4,15,0,0,0,0,0,0,75,28,103,,,,,,,,0,4,0,0,0,,0,0,4,3,104,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,25,5,,107,,,,,,,,,,,,,,175,175,768,875,,,,,,,,,,,,,,,,,,,,,
2000,East London,London,England,England and Wales,1126,899,2025,235,101,336,0,0,0,1361,1000,2361,302,349,651,5,2,7,0,0,0,307,351,658,1428,1248,2676,240,103,343,0,0,0,1668,1351,3019,4,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,26,17,43,0,0,0,0,0,0,6,1,7,0,0,0,,,,,,,0,0,0,32,8,40,80,33,113,0,0,0,36,18,54,30,8,38,0,0,0,1,0,1,216,85,301,,,,,,,,27,0,0,9,1,,0,0,37,21,317,338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,102,127,54,,329,,,,,,,,,,,,,,1043,1050,3068,3411,,,,,,,,,,,,,,,,,,,,,
2000,EAST RIDING AND HULL,Yorkshire and Humber,England,England and Wales,414,291,705,138,42,180,0,0,0,552,333,885,858,960,1818,4,3,7,0,0,0,862,963,1825,1272,1251,2523,142,45,187,0,0,0,1414,1296,2710,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,27,7,34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,15,0,15,79,16,95,0,0,0,10,2,12,41,9,50,0,0,0,0,0,0,173,34,207,,,,,,,,5,1,0,3,0,,1,0,10,14,203,217,0,0,0,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,85,118,,210,,,,,,,,,,,,,,1852,1859,2557,2744,,,,,,,,,,,,,,,,,,,,,
2000,EAST SUSSEX,South East,England,England and Wales,694,609,1303,154,82,236,0,0,0,848,691,1539,299,416,715,2,1,3,0,0,0,301,417,718,993,1025,2018,156,83,239,0,0,0,1149,1108,2257,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,45,21,66,0,0,0,1,0,1,14,2,16,1,0,1,,,,,,,0,0,0,10,0,10,67,32,99,0,0,0,19,6,25,15,11,26,0,0,0,1,0,1,174,72,246,,,,,,,,1,0,0,1,0,,0,0,2,8,240,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,140,48,,243,,,,,,,,,,,,,,837,840,2140,2379,,,,,,,,,,,,,,,,,,,,,
2000,Eastern Somerset,South West,England,England and Wales,304,304,608,61,35,96,0,0,0,365,339,704,84,108,192,0,1,1,0,0,0,84,109,193,388,412,800,61,36,97,0,0,0,449,448,897,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,11,5,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,0,1,17,9,26,0,0,0,3,6,9,8,2,10,0,0,0,0,0,0,40,22,62,,,,,,,,2,0,0,2,0,,0,0,4,2,64,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,34,7,,66,,,,,,,,,,,,,,236,237,844,941,,,,,,,,,,,,,,,,,,,,,
2000,Essex and Thurrock,Eastern,England,England and Wales,853,656,1509,265,123,388,0,0,0,1118,779,1897,445,538,983,12,3,15,0,0,0,457,541,998,1298,1194,2492,277,126,403,0,0,0,1575,1320,2895,8,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,34,21,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,26,1,27,130,70,200,0,0,0,24,18,42,53,28,81,0,0,0,2,0,2,269,139,408,,,,,,,,7,3,0,5,0,,0,0,15,15,408,423,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,155,129,80,,413,,,,,,,,,,,,,,2292,2307,3801,4204,,,,,,,,,,,,,,,,,,,,,
2000,Exeter and Greater Devon,South West,England,England and Wales,661,542,1203,174,79,253,0,0,0,835,621,1456,530,687,1217,3,4,7,0,0,0,533,691,1224,1191,1229,2420,177,83,260,0,0,0,1368,1312,2680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,3,0,0,0,32,13,45,0,0,0,0,0,0,1,0,1,9,1,10,,,,,,,0,0,0,22,2,24,88,47,135,0,0,0,13,10,23,14,10,24,0,0,0,0,0,0,181,84,265,,,,,,,,3,0,0,7,0,,0,0,10,4,271,275,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,135,109,18,,269,,,,,,,,,,,,,,1217,1224,2420,2680,,,,,,,,,,,,,,,,,,,,,
2000,Furness,North West,England,England and Wales,143,145,288,85,22,107,0,0,0,228,167,395,53,93,146,0,0,0,0,0,0,53,93,146,196,238,434,85,22,107,0,0,0,281,260,541,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,0,1,4,0,4,,,,,,,0,0,0,15,1,16,21,11,32,0,0,0,28,6,34,8,2,10,0,0,0,0,0,0,82,20,102,,,,,,,,4,1,0,0,0,,0,0,5,0,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,26,9,,105,,,,,,,,,,,,,,154,154,442,549,,,,,,,,,,,,,,,,,,,,,
